Unnamed: 0,Unnamed: 1,Unnamed: 2,New York State Department of Corrections and Community Supervision,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
2022-07-05,1050,Bare Hill,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,90,,,,,,,
2022-07-05,1805,Clinton,3 118.22 UNHYGIENIC ACT 104.13 CREATE DISTURB 2,2.0,182,,,,,,,
2022-07-05,930,Clinton,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 4,4.0,30,,,,,,,
2022-07-05,935,Clinton,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 5,5.0,90,,,,,,,
2022-07-05,1330,Collins,3 102.10 THREATS 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,13,,,,,,,
2022-07-05,2040,Collins,3 100.13 FIGHTING 3,1.0,13,,,,,,,
2022-07-05,945,Collins,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 4,4.0,89,,,,,,,
2022-07-05,1533,Coxsackie,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,120,,,,,,,
2022-07-05,1533,Coxsackie,3 100.11 ASSAULT ON STAFF 113.10 WEAPON 106.10 DIRECT ORDER 6,3.0,90,,,,,,,
2022-07-05,2045,Elmira,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 104.11 VIOLENT CONDUCT 6,5.0,349,,,,,,,
2022-07-05,730,Elmira,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 5,4.0,62,,,,,,,
2022-07-05,2045,Elmira,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,4.0,180,,,,,,,
2022-07-05,2045,Elmira,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,4.0,60,,,,,,,
2022-07-05,1150,Five Points,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 106.10 DIRECT ORDER 3,3.0,60,,,,,,,
2022-07-05,1500,Five Points,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,59,,,,,,,
2022-07-05,910,Franklin,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,62,,,,,,,
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - July 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of August 1, 2022",,,,,,,,,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days,,,,,,,
2022-07-05,2350,Gouverneur,3 113.10 WEAPON 113.11 ALTERED ITEM 2,2.0,90,,,,,,,
2022-07-05,1115,Green Haven,3 101.20 LEWD CONDUCT 3,1.0,44,,,,,,,
2022-07-05,730,Greene,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,270,,,,,,,
2022-07-05,730,Greene,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,365,,,,,,,
2022-07-05,1250,Groveland,3 113.10 WEAPON 100.13 FIGHTING 104.11 VIOLENT CONDUCT 8,8.0,135,,,,,,,
2022-07-05,1140,Mohawk,3 113.10 WEAPON 113.23 CONTRABAND 2,2.0,30,,,,,,,
2022-07-05,635,Shawangunk,3 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 3,2.0,6,,,,,,,
2022-07-05,1155,Shawangunk,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,120,,,,,,,
2022-07-05,1937,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,45,,,,,,,
2022-07-05,915,Upstate,3 100.11 ASSAULT ON STAFF 106.10 DIRECT ORDER 104.13 CREATE DISTURB 3,3.0,180,,,,,,,
2022-07-05,1223,Upstate,3 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 5,3.0,120,,,,,,,
2022-07-05,1937,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,30,,,,,,,
2022-07-05,1650,Wende,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,47,,,,,,,
2022-07-05,1650,Wende,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,47,,,,,,,
2022-07-05,1505,Woodbourne,3 114.10 SMUGGLING 113.33 DRUG POSSES 113.34 DRUG USE 4,4.0,75,,,,,,,
2022-07-05,1444,Wyoming,3 113.33 DRUG POSSES 113.23 CONTRABAND 2,2.0,30,,,,,,,
2022-07-06,1530,Attica,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,99,,,,,,,
2022-07-06,1532,Attica,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,4.0,120,,,,,,,
2022-07-06,1532,Attica,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,90,,,,,,,
2022-07-06,1532,Attica,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,119,,,,,,,
2022-07-06,1532,Attica,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,97,,,,,,,
2022-07-06,1532,Attica,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 5,3.0,30,,,,,,,
2022-07-06,2100,Auburn,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,100,,,,,,,
2022-07-06,2100,Auburn,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,89,,,,,,,
2022-07-06,2100,Auburn,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,60,,,,,,,
2022-07-06,2100,Auburn,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,60,,,,,,,
2022-07-06,1630,Bedford Hills,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 104.13 CREATE DISTURB 3,3.0,15,,,,,,,
2022-07-06,930,Bedford Hills,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 6,6.0,60,,,,,,,
2022-07-06,1630,Bedford Hills,3 106.10 DIRECT ORDER 106.10 DIRECT ORDER 107.10 INTERFERENCE 5,5.0,90,,,,,,,
2022-07-06,1705,Bedford Hills,3 118.10 ARSON 106.10 DIRECT ORDER 104.13 CREATE DISTURB 3,3.0,60,,,,,,,
2022-07-06,540,Cape Vincent,3 114.10 SMUGGLING 113.23 CONTRABAND 2,2.0,62,,,,,,,
2022-07-06,730,Cape Vincent,3 113.10 WEAPON 118.20 TATTOOING 113.23 CONTRABAND 4,4.0,77,,,,,,,
