time,facility,tier,date,g1,g1_label,g2,g2_label,g3,g3_label,tot_infractions,tot_g_infractions,orig_shu_days
730,Wyoming,3,2022-06-07,102.10, THREATS ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,6,5.0,120
1330,Wyoming,3,2022-06-07,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,104.13, CREATE DISTURB ,4,4.0,52
710,Albion,3,2022-06-08,100.11, ASSAULT ON STAFF ,118.22, UNHYGIENIC ACT ,,,2,2.0,60
1300,Auburn,3,2022-06-08,113.10, WEAPON ,,,,,1,1.0,90
1013,Bare Hill,3,2022-06-08,102.10, THREATS ,104.13, CREATE DISTURB ,,,4,2.0,22
1250,Clinton,3,2022-06-08,101.20, LEWD CONDUCT ,,,,,3,1.0,52
830,Collins,3,2022-06-08,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,,,2,2.0,2
2100,Collins,3,2022-06-08,113.10, WEAPON ,,,,,2,1.0,180
830,Collins,3,2022-06-08,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,,,2,2.0,2
830,Collins,3,2022-06-08,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,,,2,2.0,2
830,Collins,3,2022-06-08,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,,,2,2.0,2
1045,Elmira,3,2022-06-08,100.11, ASSAULT ON STAFF ,104.11, VIOLENT CONDUCT ,115.10, SEARCH/FRISK ,5,5.0,60
1310,Fishkill,3,2022-06-08,114.10, SMUGGLING ,113.33, DRUG POSSES ,113.34, DRUG USE ,3,3.0,15
725,Fishkill,3,2022-06-08,104.11, VIOLENT CONDUCT ,107.10, INTERFERENCE ,112.22, OBSTRUCT VISIB ,3,3.0,90
1914,Fishkill,3,2022-06-08,118.10, ARSON ,106.10, DIRECT ORDER ,,,9,2.0,30
800,Five Points,3,2022-06-08,118.22, UNHYGIENIC ACT ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,5,5.0,365
928,Franklin,3,2022-06-08,100.10, ASSAULT ON INCAR INDIV ,104.11, VIOLENT CONDUCT ,,,2,2.0,123
815,Gouverneur,3,2022-06-08,104.11, VIOLENT CONDUCT ,115.10, SEARCH/FRISK ,106.10, DIRECT ORDER ,5,5.0,90
1045,Great Meadow,3,2022-06-08,113.10, WEAPON ,114.10, SMUGGLING ,113.23, CONTRABAND ,3,3.0,270
1437,Green Haven,3,2022-06-08,113.10, WEAPON ,113.23, CONTRABAND ,113.11, ALTERED ITEM ,3,3.0,90
800,Greene,3,2022-06-08,102.10, THREATS ,106.10, DIRECT ORDER ,107.11, HARASSMENT ,3,3.0,45
525,Groveland,3,2022-06-08,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,109.12, MOVEMENT VIO ,3,3.0,2
1700,Groveland,3,2022-06-08,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,109.12, MOVEMENT VIO ,3,3.0,2
910,Mid-State,3,2022-06-08,113.10, WEAPON ,113.11, ALTERED ITEM ,,,2,2.0,15
845,Mid-State,3,2022-06-08,113.23, CONTRABAND ,,,,,1,1.0,5
2103,Mohawk,3,2022-06-08,100.10, ASSAULT ON INCAR INDIV ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,4,4.0,90
2103,Mohawk,3,2022-06-08,100.10, ASSAULT ON INCAR INDIV ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,4,4.0,182
745,Mohawk,3,2022-06-08,113.23, CONTRABAND ,113.32, ALCOLHOL/DRUG DIST ,,,2,2.0,30
1055,Riverview,3,2022-06-08,100.11, ASSAULT ON STAFF ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,5,5.0,60
1315,Riverview,3,2022-06-08,113.10, WEAPON ,114.10, SMUGGLING ,113.23, CONTRABAND ,4,4.0,180
715,Shawangunk,3,2022-06-08,100.11, ASSAULT ON STAFF ,106.10, DIRECT ORDER ,,,3,2.0,42
945,Sing Sing,3,2022-06-08,113.10, WEAPON ,,,,,2,1.0,240
1130,Sullivan,3,2022-06-08,113.10, WEAPON ,114.10, SMUGGLING ,113.23, CONTRABAND ,4,4.0,180
1950,Sullivan,3,2022-06-08,102.10, THREATS ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,60
820,Upstate,3,2022-06-08,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,,,2,2.0,90
1610,Upstate,3,2022-06-08,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,30
1855,Upstate,3,2022-06-08,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,107.10, INTERFERENCE ,4,4.0,90
715,Washington,3,2022-06-08,102.10, THREATS ,104.12, DEMONSTRATION ,107.10, INTERFERENCE ,6,6.0,201
845,Washington,3,2022-06-08,102.10, THREATS ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,5,5.0,120
1315,Wende,3,2022-06-08,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,3,3.0,60
1315,Wende,3,2022-06-08,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,5,3.0,60
1610,Wyoming,3,2022-06-08,102.10, THREATS ,104.11, VIOLENT CONDUCT ,107.11, HARASSMENT ,3,3.0,50
1025,Albion,3,2022-06-09,102.10, THREATS ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,6,5.0,10
1545,Albion,3,2022-06-09,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,20
1545,Albion,3,2022-06-09,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,104.13, CREATE DISTURB ,4,3.0,12
805,Attica,3,2022-06-09,102.10, THREATS ,104.11, VIOLENT CONDUCT ,107.10, INTERFERENCE ,5,5.0,90
1800,Auburn,3,2022-06-09,100.11, ASSAULT ON STAFF ,113.10, WEAPON ,104.11, VIOLENT CONDUCT ,14,10.0,120
1740,Cayuga,3,2022-06-09,102.10, THREATS ,115.10, SEARCH/FRISK ,106.10, DIRECT ORDER ,10,10.0,30
1100,Clinton,3,2022-06-09,113.10, WEAPON ,114.10, SMUGGLING ,,,2,2.0,120
1820,Clinton,3,2022-06-09,118.10, ARSON ,104.13, CREATE DISTURB ,116.10, LOSS/DAMAGE PROP ,3,3.0,195
900,Coxsackie,3,2022-06-09,118.22, UNHYGIENIC ACT ,114.10, SMUGGLING ,113.23, CONTRABAND ,3,3.0,270
850,Coxsackie,3,2022-06-09,100.11, ASSAULT ON STAFF ,104.11, VIOLENT CONDUCT ,107.10, INTERFERENCE ,4,3.0,59
1015,Coxsackie,3,2022-06-09,100.11, ASSAULT ON STAFF ,118.22, UNHYGIENIC ACT ,,,2,2.0,180
1230,Eastern,3,2022-06-09,104.11, VIOLENT CONDUCT ,107.10, INTERFERENCE ,104.13, CREATE DISTURB ,3,3.0,45
1200,Five Points,3,2022-06-09,100.11, ASSAULT ON STAFF ,118.22, UNHYGIENIC ACT ,102.10, THREATS ,6,6.0,365
828,Franklin,3,2022-06-09,102.10, THREATS ,104.11, VIOLENT CONDUCT ,115.10, SEARCH/FRISK ,7,6.0,89
1220,Franklin,3,2022-06-09,102.10, THREATS ,106.10, DIRECT ORDER ,104.13, CREATE DISTURB ,5,3.0,60
2215,Franklin,3,2022-06-09,102.10, THREATS ,106.10, DIRECT ORDER ,,,2,2.0,51
2115,Great Meadow,3,2022-06-09,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,90
1220,Great Meadow,3,2022-06-09,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,104.11, VIOLENT CONDUCT ,4,4.0,365
740,Great Meadow,3,2022-06-09,102.10, THREATS ,107.10, INTERFERENCE ,104.13, CREATE DISTURB ,4,4.0,60
830,Groveland,3,2022-06-09,100.10, ASSAULT ON INCAR INDIV ,104.11, VIOLENT CONDUCT ,,,2,2.0,180
1250,Groveland,3,2022-06-09,113.10, WEAPON ,113.23, CONTRABAND ,113.11, ALTERED ITEM ,3,3.0,180
705,Marcy,3,2022-06-09,102.10, THREATS ,,,,,1,1.0,90
1400,Orleans,3,2022-06-09,105.13, GANGS ,113.33, DRUG POSSES ,,,2,2.0,89
750,Orleans,3,2022-06-09,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,104.13, CREATE DISTURB ,3,3.0,60
2202,Riverview,3,2022-06-09,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,59
2203,Riverview,3,2022-06-09,105.13, GANGS ,,,,,1,1.0,15
2202,Riverview,3,2022-06-09,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,60
2203,Riverview,3,2022-06-09,105.13, GANGS ,,,,,1,1.0,25
2203,Riverview,3,2022-06-09,105.13, GANGS ,,,,,1,1.0,30
2203,Riverview,3,2022-06-09,105.13, GANGS ,,,,,1,1.0,24
915,Sing Sing,3,2022-06-09,113.10, WEAPON ,,,,,1,1.0,299
1525,Ulster,3,2022-06-09,104.11, VIOLENT CONDUCT ,118.23, UNREPORTED ILL ,,,2,2.0,30
1001,Upstate,3,2022-06-09,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,124.12, UTENSILS ,3,3.0,90
845,Upstate,3,2022-06-09,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,104.13, CREATE DISTURB ,4,3.0,30
817,Washington,3,2022-06-09,104.11, VIOLENT CONDUCT ,110.10, NO ID CARD ,,,4,2.0,29
2000,Wyoming,3,2022-06-09,113.10, WEAPON ,,,,,1,1.0,180
1645,Wyoming,3,2022-06-09,100.11, ASSAULT ON STAFF ,104.11, VIOLENT CONDUCT ,115.10, SEARCH/FRISK ,5,5.0,60
1900,Attica,3,2022-06-10,114.10, SMUGGLING ,113.23, CONTRABAND ,,,2,2.0,179
1200,Bare Hill,3,2022-06-10,102.10, THREATS ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,6,6.0,90
1240,Cayuga,3,2022-06-10,115.10, SEARCH/FRISK ,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,5,5.0,15
1030,Collins,3,2022-06-10,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,109.12, MOVEMENT VIO ,3,3.0,3
1030,Collins,3,2022-06-10,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,,,2,2.0,3
1030,Collins,3,2022-06-10,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,109.12, MOVEMENT VIO ,3,3.0,3
1030,Collins,3,2022-06-10,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,109.12, MOVEMENT VIO ,3,3.0,3
1030,Collins,3,2022-06-10,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,109.12, MOVEMENT VIO ,3,3.0,4
732,Coxsackie,3,2022-06-10,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,,,2,2.0,30
1640,Coxsackie,3,2022-06-10,100.13, FIGHTING ,106.10, DIRECT ORDER ,,,2,2.0,89
743,Elmira,3,2022-06-10,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,100.13, FIGHTING ,6,6.0,60
1000,Fishkill,3,2022-06-10,104.11, VIOLENT CONDUCT ,,,,,5,1.0,11
1807,Five Points,3,2022-06-10,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,90
1807,Five Points,3,2022-06-10,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,30
1140,Franklin,3,2022-06-10,102.10, THREATS ,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,5,5.0,60
1120,Gouverneur,3,2022-06-10,102.10, THREATS ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,119
352,Green Haven,3,2022-06-10,102.10, THREATS ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,6,6.0,94
1230,Green Haven,3,2022-06-10,108.10, ESCAPE ,100.11, ASSAULT ON STAFF ,107.10, INTERFERENCE ,4,4.0,635
2100,Green Haven,3,2022-06-10,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,109.12, MOVEMENT VIO ,4,3.0,29
2040,Groveland,3,2022-06-10,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,109.12, MOVEMENT VIO ,3,3.0,45
2035,Groveland,3,2022-06-10,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,109.12, MOVEMENT VIO ,3,3.0,49
1300,Lakeview,3,2022-06-10,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,104.13, CREATE DISTURB ,6,6.0,14
1835,Marcy,3,2022-06-10,100.10, ASSAULT ON INCAR INDIV ,104.11, VIOLENT CONDUCT ,104.13, CREATE DISTURB ,3,3.0,60
1835,Marcy,3,2022-06-10,100.10, ASSAULT ON INCAR INDIV ,104.11, VIOLENT CONDUCT ,104.13, CREATE DISTURB ,3,3.0,60
1500,Mid-State,3,2022-06-10,102.10, THREATS ,105.13, GANGS ,,,2,2.0,90
725,Mid-State,3,2022-06-10,104.11, VIOLENT CONDUCT ,115.10, SEARCH/FRISK ,,,2,2.0,14
1200,Mohawk,3,2022-06-10,102.10, THREATS ,104.11, VIOLENT CONDUCT ,105.13, GANGS ,3,3.0,45
1230,Mohawk,3,2022-06-10,102.10, THREATS ,104.11, VIOLENT CONDUCT ,105.13, GANGS ,3,3.0,60
1545,Mohawk,3,2022-06-10,102.10, THREATS ,106.10, DIRECT ORDER ,119.10, FALSE ALARM ,5,5.0,30
1820,Mohawk,3,2022-06-10,102.10, THREATS ,107.10, INTERFERENCE ,104.13, CREATE DISTURB ,5,3.0,29
1230,Orleans,3,2022-06-10,102.10, THREATS ,104.11, VIOLENT CONDUCT ,104.12, DEMONSTRATION ,7,7.0,60
1545,Orleans,3,2022-06-10,102.10, THREATS ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,7,7.0,90
1930,Sing Sing,3,2022-06-10,113.10, WEAPON ,114.10, SMUGGLING ,113.23, CONTRABAND ,3,3.0,250
1930,Sullivan,3,2022-06-10,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,104.13, CREATE DISTURB ,3,3.0,45
750,Sullivan,3,2022-06-10,100.11, ASSAULT ON STAFF ,102.10, THREATS ,104.11, VIOLENT CONDUCT ,5,5.0,365
2235,Upstate,3,2022-06-10,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,,,2,2.0,30
2235,Upstate,3,2022-06-10,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,,,2,2.0,30
1020,Wende,3,2022-06-10,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,3,3.0,14
1055,Wende,3,2022-06-10,100.11, ASSAULT ON STAFF ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,7,7.0,270
2318,Attica,3,2022-06-11,100.11, ASSAULT ON STAFF ,118.10, ARSON ,118.22, UNHYGIENIC ACT ,4,4.0,185
2145,Cayuga,3,2022-06-11,101.20, LEWD CONDUCT ,107.11, HARASSMENT ,,,2,2.0,45
1220,Clinton,3,2022-06-11,113.10, WEAPON ,113.11, ALTERED ITEM ,,,2,2.0,250
1221,Clinton,3,2022-06-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,104.13, CREATE DISTURB ,4,3.0,100
705,Clinton,3,2022-06-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,60
1220,Clinton,3,2022-06-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,36
705,Clinton,3,2022-06-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,30
1220,Clinton,3,2022-06-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,62
1220,Clinton,3,2022-06-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,15
1220,Clinton,3,2022-06-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,104.13, CREATE DISTURB ,3,3.0,30
2110,Great Meadow,3,2022-06-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,90
1700,Greene,3,2022-06-11,113.10, WEAPON ,113.23, CONTRABAND ,,,2,2.0,93
744,Greene,3,2022-06-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,5,5.0,15
744,Greene,3,2022-06-11,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,,,5,2.0,15
1050,Orleans,3,2022-06-11,102.10, THREATS ,107.10, INTERFERENCE ,,,2,2.0,30
1030,Otisville,3,2022-06-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,,,3,2.0,115
1905,Riverview,3,2022-06-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,30
1905,Riverview,3,2022-06-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,30
1340,Sullivan,3,2022-06-11,118.22, UNHYGIENIC ACT ,,,,,1,1.0,60
1340,Sullivan,3,2022-06-11,118.22, UNHYGIENIC ACT ,,,,,1,1.0,60
1205,Upstate,3,2022-06-11,100.11, ASSAULT ON STAFF ,118.22, UNHYGIENIC ACT ,104.11, VIOLENT CONDUCT ,3,3.0,730
1700,Upstate,3,2022-06-11,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,100.13, FIGHTING ,7,6.0,730
1551,Upstate,3,2022-06-11,100.13, FIGHTING ,106.10, DIRECT ORDER ,,,2,2.0,30
1551,Upstate,3,2022-06-11,100.13, FIGHTING ,106.10, DIRECT ORDER ,,,2,2.0,90
2000,Upstate,3,2022-06-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,,,2,2.0,60
2000,Upstate,3,2022-06-11,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,,,2,2.0,30
1030,Wyoming,3,2022-06-11,114.10, SMUGGLING ,180.10, FACIL VISITING ,113.23, CONTRABAND ,6,6.0,120
2150,Wyoming,3,2022-06-11,113.10, WEAPON ,113.23, CONTRABAND ,,,2,2.0,90
2150,Wyoming,3,2022-06-11,113.10, WEAPON ,114.10, SMUGGLING ,106.10, DIRECT ORDER ,6,3.0,193
1820,Clinton,3,2022-06-12,100.11, ASSAULT ON STAFF ,100.11, ASSAULT ON STAFF ,118.22, UNHYGIENIC ACT ,10,10.0,365
648,Coxsackie,3,2022-06-12,100.11, ASSAULT ON STAFF ,118.22, UNHYGIENIC ACT ,104.11, VIOLENT CONDUCT ,4,4.0,180
1540,Elmira,3,2022-06-12,100.11, ASSAULT ON STAFF ,,,,,1,1.0,40
2115,Marcy,3,2022-06-12,100.11, ASSAULT ON STAFF ,104.11, VIOLENT CONDUCT ,114.10, SMUGGLING ,6,6.0,90
850,Mid-State,3,2022-06-12,113.10, WEAPON ,107.20, FALSE INFORMATION ,,,2,2.0,94
2015,Sullivan,3,2022-06-12,114.10, SMUGGLING ,115.10, SEARCH/FRISK ,106.10, DIRECT ORDER ,4,4.0,180
925,Sullivan,3,2022-06-12,100.11, ASSAULT ON STAFF ,118.22, UNHYGIENIC ACT ,104.11, VIOLENT CONDUCT ,4,4.0,180
1505,Wende,3,2022-06-12,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,3
1505,Wende,3,2022-06-12,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,33
1045,Woodbourne,3,2022-06-12,100.10, ASSAULT ON INCAR INDIV ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,5,5.0,40
1045,Woodbourne,3,2022-06-12,100.10, ASSAULT ON INCAR INDIV ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,5,5.0,50
1945,Albion,3,2022-06-13,114.10, SMUGGLING ,113.14, UNAUTH MEDIC ,,,2,2.0,15
1935,Auburn,3,2022-06-13,100.11, ASSAULT ON STAFF ,113.10, WEAPON ,104.11, VIOLENT CONDUCT ,6,6.0,302
1702,Auburn,3,2022-06-13,100.11, ASSAULT ON STAFF ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,10,10.0,120
1135,Auburn,3,2022-06-13,113.10, WEAPON ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,5,4.0,62
1655,Bare Hill,3,2022-06-13,114.10, SMUGGLING ,115.10, SEARCH/FRISK ,106.10, DIRECT ORDER ,4,4.0,93
1740,Bedford Hills,3,2022-06-13,118.22, UNHYGIENIC ACT ,106.10, DIRECT ORDER ,104.13, CREATE DISTURB ,3,3.0,60
909,Cape Vincent,3,2022-06-13,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,104.13, CREATE DISTURB ,3,3.0,45
845,Cape Vincent,3,2022-06-13,102.10, THREATS ,106.10, DIRECT ORDER ,106.10, DIRECT ORDER ,5,5.0,90
1100,Collins,3,2022-06-13,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,109.12, MOVEMENT VIO ,3,3.0,2
1050,Collins,3,2022-06-13,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,109.12, MOVEMENT VIO ,3,3.0,30
735,Collins,3,2022-06-13,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,,,2,2.0,15
1530,Coxsackie,3,2022-06-13,104.11, VIOLENT CONDUCT ,114.10, SMUGGLING ,115.10, SEARCH/FRISK ,5,5.0,60
1220,Fishkill,3,2022-06-13,100.11, ASSAULT ON STAFF ,118.22, UNHYGIENIC ACT ,104.11, VIOLENT CONDUCT ,6,4.0,180
945,Five Points,3,2022-06-13,100.11, ASSAULT ON STAFF ,106.10, DIRECT ORDER ,,,2,2.0,45
2150,Franklin,3,2022-06-13,102.10, THREATS ,106.10, DIRECT ORDER ,109.12, MOVEMENT VIO ,3,3.0,36
200,Franklin,3,2022-06-13,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,5,5.0,24
200,Franklin,3,2022-06-13,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,,,4,2.0,41
1855,Gouverneur,3,2022-06-13,102.10, THREATS ,106.10, DIRECT ORDER ,109.15, REFUSE DBL CELLING ,4,3.0,90
1235,Gouverneur,3,2022-06-13,102.10, THREATS ,106.10, DIRECT ORDER ,109.15, REFUSE DBL CELLING ,4,3.0,30
1915,Gouverneur,3,2022-06-13,102.10, THREATS ,106.10, DIRECT ORDER ,104.13, CREATE DISTURB ,3,3.0,93
700,Great Meadow,3,2022-06-13,102.10, THREATS ,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,3,3.0,30
1350,Greene,3,2022-06-13,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,107.10, INTERFERENCE ,3,3.0,30
1045,Greene,3,2022-06-13,114.10, SMUGGLING ,113.23, CONTRABAND ,113.11, ALTERED ITEM ,3,3.0,60
1120,Greene,3,2022-06-13,114.10, SMUGGLING ,113.23, CONTRABAND ,,,2,2.0,90
1515,Greene,3,2022-06-13,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,100.13, FIGHTING ,8,6.0,120
640,Lakeview,3,2022-06-13,100.11, ASSAULT ON STAFF ,102.10, THREATS ,104.11, VIOLENT CONDUCT ,5,5.0,48
650,Lakeview,3,2022-06-13,100.11, ASSAULT ON STAFF ,102.10, THREATS ,104.11, VIOLENT CONDUCT ,7,6.0,180
1840,Sing Sing,3,2022-06-13,113.10, WEAPON ,114.10, SMUGGLING ,113.23, CONTRABAND ,3,3.0,350
945,Sullivan,3,2022-06-13,102.10, THREATS ,104.11, VIOLENT CONDUCT ,104.13, CREATE DISTURB ,4,4.0,90
705,Upstate,3,2022-06-13,100.11, ASSAULT ON STAFF ,104.11, VIOLENT CONDUCT ,107.10, INTERFERENCE ,4,3.0,60
1300,Auburn,3,2022-06-14,113.10, WEAPON ,114.10, SMUGGLING ,,,2,2.0,270
1034,Cape Vincent,3,2022-06-14,100.11, ASSAULT ON STAFF ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,60
1110,Collins,3,2022-06-14,102.10, THREATS ,104.11, VIOLENT CONDUCT ,104.13, CREATE DISTURB ,3,3.0,30
1715,Coxsackie,3,2022-06-14,102.10, THREATS ,104.11, VIOLENT CONDUCT ,,,2,2.0,90
1515,Coxsackie,3,2022-06-14,113.10, WEAPON ,113.23, CONTRABAND ,113.11, ALTERED ITEM ,3,3.0,180
2045,Elmira,3,2022-06-14,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,100.13, FIGHTING ,6,6.0,330
2045,Elmira,3,2022-06-14,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,100.13, FIGHTING ,6,6.0,365
730,Gouverneur,3,2022-06-14,114.10, SMUGGLING ,113.23, CONTRABAND ,,,2,2.0,44
1510,Great Meadow,3,2022-06-14,106.10, DIRECT ORDER ,101.20, LEWD CONDUCT ,,,2,2.0,30
1115,Great Meadow,3,2022-06-14,106.10, DIRECT ORDER ,101.20, LEWD CONDUCT ,107.11, HARASSMENT ,3,3.0,60
1900,Great Meadow,3,2022-06-14,106.10, DIRECT ORDER ,101.20, LEWD CONDUCT ,,,2,2.0,30
1249,Green Haven,3,2022-06-14,100.10, ASSAULT ON INCAR INDIV ,113.10, WEAPON ,114.10, SMUGGLING ,4,3.0,153
818,Greene,3,2022-06-14,101.20, LEWD CONDUCT ,107.11, HARASSMENT ,,,3,2.0,30
905,Greene,3,2022-06-14,100.11, ASSAULT ON STAFF ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,4,4.0,59
1400,Lakeview,3,2022-06-14,102.10, THREATS ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,6,5.0,30
1210,Lakeview,3,2022-06-14,102.10, THREATS ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,6,6.0,44
830,Mid-State,3,2022-06-14,101.22, STALKING ,,,,,2,1.0,44
1400,Mid-State,3,2022-06-14,100.10, ASSAULT ON INCAR INDIV ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,3,3.0,200
1840,Riverview,3,2022-06-14,102.10, THREATS ,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,6,5.0,45
830,Taconic,3,2022-06-14,114.10, SMUGGLING ,113.16, UNAUTH VALUABLE ,,,3,2.0,60
1000,Upstate,3,2022-06-14,106.10, DIRECT ORDER ,106.10, DIRECT ORDER ,109.15, REFUSE DBL CELLING ,9,9.0,60
1930,Upstate,3,2022-06-14,114.10, SMUGGLING ,106.10, DIRECT ORDER ,116.10, LOSS/DAMAGE PROP ,3,3.0,90
740,Wallkill,3,2022-06-14,100.11, ASSAULT ON STAFF ,114.10, SMUGGLING ,115.10, SEARCH/FRISK ,4,4.0,60
2250,Wyoming,3,2022-06-14,104.10, RIOTING ,104.11, VIOLENT CONDUCT ,104.12, DEMONSTRATION ,6,6.0,270
1645,Wyoming,3,2022-06-14,104.11, VIOLENT CONDUCT ,106.10, DIRECT ORDER ,104.13, CREATE DISTURB ,5,3.0,119
2130,Wyoming,3,2022-06-14,100.10, ASSAULT ON INCAR INDIV ,100.13, FIGHTING ,104.11, VIOLENT CONDUCT ,4,4.0,120
835,Wyoming,3,2022-06-14,106.10, DIRECT ORDER ,107.10, INTERFERENCE ,109.12, MOVEMENT VIO ,3,3.0,60
